entry_id,lipid_system,lipid_components,composition,property,value,unit,uncertainty,temperature_C,phase,hydration,type,method,force_field,source_doi,source_citation,source_locator,extraction_confidence,notes,date_added
3002,POPC,POPC,single,thickness_DB,44.05,A,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.1010083,NMRlipidsDatabank_ID163,NMRlipids BilayerData sim ID 163,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='CHARMM36'. Def: total-density-based head-head thickness.",2026-07-01
3003,POPC,POPC,single,order_param_SCD_plateau,0.2323,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.1010083,NMRlipidsDatabank_ID163,NMRlipids BilayerData sim ID 163,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C7_M); component=POPC; FF_raw='CHARMM36'.",2026-07-01
3004,POPC,POPC,single,order_param_SCD_plateau,0.2227,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.1010083,NMRlipidsDatabank_ID163,NMRlipids BilayerData sim ID 163,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='CHARMM36'.",2026-07-01
3005,POPG:POPC (3:7),POPG:POPC,3:7,area_per_lipid,64.8,A^2,0.007,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,high,NMRlipids Databank; FF_raw='lipid17'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3006,POPG:POPC (3:7),POPG:POPC,3:7,thickness_DB,40.67,A,,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='lipid17'. Def: total-density-based head-head thickness.",2026-07-01
3007,POPG:POPC (3:7),POPG,3:7,order_param_SCD_plateau,0.2512,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=POPG; FF_raw='lipid17'.",2026-07-01
3008,POPG:POPC (3:7),POPG,3:7,order_param_SCD_plateau,0.1882,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPG; FF_raw='lipid17'.",2026-07-01
3009,POPG:POPC (3:7),POPC,3:7,order_param_SCD_plateau,0.2529,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=POPC; FF_raw='lipid17'.",2026-07-01
3010,POPG:POPC (3:7),POPC,3:7,order_param_SCD_plateau,0.1896,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3241243,NMRlipidsDatabank_ID286,NMRlipids BilayerData sim ID 286,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='lipid17'.",2026-07-01
3011,DLIPC,DLIPC,single,area_per_lipid,73.06,A^2,0.07,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID553,NMRlipids BilayerData sim ID 553,high,NMRlipids Databank; FF_raw='CHARMM36'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3012,DLIPC,DLIPC,single,thickness_DB,39.43,A,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID553,NMRlipids BilayerData sim ID 553,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='CHARMM36'. Def: total-density-based head-head thickness.",2026-07-01
3013,DLIPC,DLIPC,single,order_param_SCD_plateau,0.2004,dimensionless,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID553,NMRlipids BilayerData sim ID 553,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=DLIPC; FF_raw='CHARMM36'.",2026-07-01
3014,DLIPC,DLIPC,single,order_param_SCD_plateau,0.1832,dimensionless,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID553,NMRlipids BilayerData sim ID 553,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=DLIPC; FF_raw='CHARMM36'.",2026-07-01
3015,POPC:CHOL (8:7),POPC:CHOL,8:7,area_per_lipid,42.09,A^2,0.008,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.5767451,NMRlipidsDatabank_ID166,NMRlipids BilayerData sim ID 166,high,NMRlipids Databank; FF_raw='CHARMM36'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3016,POPC:CHOL (8:7),POPC:CHOL,8:7,thickness_DB,48.34,A,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.5767451,NMRlipidsDatabank_ID166,NMRlipids BilayerData sim ID 166,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='CHARMM36'. Def: total-density-based head-head thickness.",2026-07-01
3017,POPC:CHOL (8:7),POPC,8:7,order_param_SCD_plateau,0.4039,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.5767451,NMRlipidsDatabank_ID166,NMRlipids BilayerData sim ID 166,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C8_M); component=POPC; FF_raw='CHARMM36'.",2026-07-01
3018,POPC:CHOL (8:7),POPC,8:7,order_param_SCD_plateau,0.3543,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.5767451,NMRlipidsDatabank_ID166,NMRlipids BilayerData sim ID 166,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='CHARMM36'.",2026-07-01
3019,POPC,POPC,single,area_per_lipid,67.26,A^2,0.033,25.0,fluid,fully_hydrated,computational,MD_simulation,MacRog,10.5281/zenodo.7061800,NMRlipidsDatabank_ID675,NMRlipids BilayerData sim ID 675,high,NMRlipids Databank; FF_raw='MacRog'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3020,POPC,POPC,single,thickness_DB,39.69,A,,25.0,fluid,fully_hydrated,computational,MD_simulation,MacRog,10.5281/zenodo.7061800,NMRlipidsDatabank_ID675,NMRlipids BilayerData sim ID 675,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='MacRog'. Def: total-density-based head-head thickness.",2026-07-01
3021,POPC,POPC,single,order_param_SCD_plateau,0.1895,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,MacRog,10.5281/zenodo.7061800,NMRlipidsDatabank_ID675,NMRlipids BilayerData sim ID 675,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C7_M); component=POPC; FF_raw='MacRog'.",2026-07-01
3022,POPC,POPC,single,order_param_SCD_plateau,0.1876,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,MacRog,10.5281/zenodo.7061800,NMRlipidsDatabank_ID675,NMRlipids BilayerData sim ID 675,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C4_M); component=POPC; FF_raw='MacRog'.",2026-07-01
3023,TOCL:POPC (1:1),TOCL:POPC,1:1,area_per_lipid,97.21,A^2,0.012,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.13984206,NMRlipidsDatabank_ID771,NMRlipids BilayerData sim ID 771,high,NMRlipids Databank; FF_raw='Charmm36'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3024,TOCL:POPC (1:1),TOCL:POPC,1:1,thickness_DB,41.36,A,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.13984206,NMRlipidsDatabank_ID771,NMRlipids BilayerData sim ID 771,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Charmm36'. Def: total-density-based head-head thickness.",2026-07-01
3025,TOCL:POPC (1:1),POPC,1:1,order_param_SCD_plateau,0.2289,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.13984206,NMRlipidsDatabank_ID771,NMRlipids BilayerData sim ID 771,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C7_M); component=POPC; FF_raw='Charmm36'.",2026-07-01
3026,TOCL:POPC (1:1),POPC,1:1,order_param_SCD_plateau,0.2201,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.13984206,NMRlipidsDatabank_ID771,NMRlipids BilayerData sim ID 771,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='Charmm36'.",2026-07-01
3027,POPC,POPC,single,area_per_lipid,63.33,A^2,0.011,39.85,fluid,fully_hydrated,computational,MD_simulation,ECC-lipids,10.5281/zenodo.3335503,NMRlipidsDatabank_ID22,NMRlipids BilayerData sim ID 22,high,NMRlipids Databank; FF_raw='ECC-lipids'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3028,POPC,POPC,single,thickness_DB,41.57,A,,39.85,fluid,fully_hydrated,computational,MD_simulation,ECC-lipids,10.5281/zenodo.3335503,NMRlipidsDatabank_ID22,NMRlipids BilayerData sim ID 22,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='ECC-lipids'. Def: total-density-based head-head thickness.",2026-07-01
3029,POPC,POPC,single,order_param_SCD_plateau,0.2284,dimensionless,,39.85,fluid,fully_hydrated,computational,MD_simulation,ECC-lipids,10.5281/zenodo.3335503,NMRlipidsDatabank_ID22,NMRlipids BilayerData sim ID 22,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=POPC; FF_raw='ECC-lipids'.",2026-07-01
3030,POPC,POPC,single,order_param_SCD_plateau,0.2284,dimensionless,,39.85,fluid,fully_hydrated,computational,MD_simulation,ECC-lipids,10.5281/zenodo.3335503,NMRlipidsDatabank_ID22,NMRlipids BilayerData sim ID 22,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C3_M); component=POPC; FF_raw='ECC-lipids'.",2026-07-01
3031,POPC,POPC,single,area_per_lipid,64.53,A^2,0.033,36.85,fluid,fully_hydrated,computational,MD_simulation,Slipids,10.5281/zenodo.35193,NMRlipidsDatabank_ID134,NMRlipids BilayerData sim ID 134,high,"NMRlipids Databank; FF_raw='Slipids for lipids, Kohagen for NaCl'; time-averaged APL (total area/lipids). software=gromacs.",2026-07-01
3032,POPC,POPC,single,thickness_DB,41.7,A,,36.85,fluid,fully_hydrated,computational,MD_simulation,Slipids,10.5281/zenodo.35193,NMRlipidsDatabank_ID134,NMRlipids BilayerData sim ID 134,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Slipids for lipids, Kohagen for NaCl'. Def: total-density-based head-head thickness.",2026-07-01
3033,POPC,POPC,single,order_param_SCD_plateau,0.2236,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Slipids,10.5281/zenodo.35193,NMRlipidsDatabank_ID134,NMRlipids BilayerData sim ID 134,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=POPC; FF_raw='Slipids for lipids, Kohagen for NaCl'.",2026-07-01
3034,POPC,POPC,single,order_param_SCD_plateau,0.1901,dimensionless,,36.85,fluid,fully_hydrated,computational,MD_simulation,Slipids,10.5281/zenodo.35193,NMRlipidsDatabank_ID134,NMRlipids BilayerData sim ID 134,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='Slipids for lipids, Kohagen for NaCl'.",2026-07-01
3035,POPC:CHOL (4:1),POPC:CHOL,4:1,area_per_lipid,55.69,A^2,0.026,25.0,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.6992065,NMRlipidsDatabank_ID666,NMRlipids BilayerData sim ID 666,high,NMRlipids Databank; FF_raw='Lipid17'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3036,POPC:CHOL (4:1),POPC:CHOL,4:1,thickness_DB,42.59,A,,25.0,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.6992065,NMRlipidsDatabank_ID666,NMRlipids BilayerData sim ID 666,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Lipid17'. Def: total-density-based head-head thickness.",2026-07-01
3037,POPC:CHOL (4:1),POPC,4:1,order_param_SCD_plateau,0.2775,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.6992065,NMRlipidsDatabank_ID666,NMRlipids BilayerData sim ID 666,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=POPC; FF_raw='Lipid17'.",2026-07-01
3038,POPC:CHOL (4:1),POPC,4:1,order_param_SCD_plateau,0.2286,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.6992065,NMRlipidsDatabank_ID666,NMRlipids BilayerData sim ID 666,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='Lipid17'.",2026-07-01
3039,DLPC,DLPC,single,area_per_lipid,60.11,A^2,0.006,26.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.16294,NMRlipidsDatabank_ID94,NMRlipids BilayerData sim ID 94,high,NMRlipids Databank; FF_raw='Berger-DLPC-13'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3040,DLPC,DLPC,single,thickness_DB,36.46,A,,26.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.16294,NMRlipidsDatabank_ID94,NMRlipids BilayerData sim ID 94,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Berger-DLPC-13'. Def: total-density-based head-head thickness.",2026-07-01
3041,DLPC,DLPC,single,order_param_SCD_plateau,0.232,dimensionless,,26.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.16294,NMRlipidsDatabank_ID94,NMRlipids BilayerData sim ID 94,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C4_M); component=DLPC; FF_raw='Berger-DLPC-13'.",2026-07-01
3042,DLPC,DLPC,single,order_param_SCD_plateau,0.2113,dimensionless,,26.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.16294,NMRlipidsDatabank_ID94,NMRlipids BilayerData sim ID 94,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C5_M); component=DLPC; FF_raw='Berger-DLPC-13'.",2026-07-01
3043,DOPC,DOPC,single,area_per_lipid,67.71,A^2,0.03,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.7103807,NMRlipidsDatabank_ID711,NMRlipids BilayerData sim ID 711,high,NMRlipids Databank; FF_raw='CHARMM36'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3044,DOPC,DOPC,single,thickness_DB,41.35,A,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.7103807,NMRlipidsDatabank_ID711,NMRlipids BilayerData sim ID 711,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='CHARMM36'. Def: total-density-based head-head thickness.",2026-07-01
3045,DOPC,DOPC,single,order_param_SCD_plateau,0.21,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.7103807,NMRlipidsDatabank_ID711,NMRlipids BilayerData sim ID 711,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=DOPC; FF_raw='CHARMM36'.",2026-07-01
3046,DOPC,DOPC,single,order_param_SCD_plateau,0.2022,dimensionless,,25.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.7103807,NMRlipidsDatabank_ID711,NMRlipids BilayerData sim ID 711,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=DOPC; FF_raw='CHARMM36'.",2026-07-01
3047,POPE,POPE,single,area_per_lipid,54.82,A^2,0.012,29.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.1293889,NMRlipidsDatabank_ID236,NMRlipids BilayerData sim ID 236,high,NMRlipids Databank; FF_raw='Berger-POPE-2004'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3048,POPE,POPE,single,thickness_DB,45.33,A,,29.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.1293889,NMRlipidsDatabank_ID236,NMRlipids BilayerData sim ID 236,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Berger-POPE-2004'. Def: total-density-based head-head thickness.",2026-07-01
3049,POPE,POPE,single,order_param_SCD_plateau,0.275,dimensionless,,29.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.1293889,NMRlipidsDatabank_ID236,NMRlipids BilayerData sim ID 236,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C8_M); component=POPE; FF_raw='Berger-POPE-2004'.",2026-07-01
3050,POPE,POPE,single,order_param_SCD_plateau,0.2605,dimensionless,,29.85,fluid,fully_hydrated,computational,MD_simulation,Berger,10.5281/zenodo.1293889,NMRlipidsDatabank_ID236,NMRlipids BilayerData sim ID 236,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C8_M); component=POPE; FF_raw='Berger-POPE-2004'.",2026-07-01
3051,POPC:POPG (1:1),POPC:POPG,1:1,area_per_lipid,53.21,A^2,0.007,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,high,NMRlipids Databank; FF_raw='Lipid17'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3052,POPC:POPG (1:1),POPC:POPG,1:1,thickness_DB,47.49,A,,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='Lipid17'. Def: total-density-based head-head thickness.",2026-07-01
3053,POPC:POPG (1:1),POPC,1:1,order_param_SCD_plateau,0.3066,dimensionless,,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C7_M); component=POPC; FF_raw='Lipid17'.",2026-07-01
3054,POPC:POPG (1:1),POPC,1:1,order_param_SCD_plateau,0.2665,dimensionless,,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPC; FF_raw='Lipid17'.",2026-07-01
3055,POPC:POPG (1:1),POPG,1:1,order_param_SCD_plateau,0.3066,dimensionless,,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C7_M); component=POPG; FF_raw='Lipid17'.",2026-07-01
3056,POPC:POPG (1:1),POPG,1:1,order_param_SCD_plateau,0.2665,dimensionless,,24.85,fluid,fully_hydrated,computational,MD_simulation,Lipid17,10.5281/zenodo.3864993,NMRlipidsDatabank_ID182,NMRlipids BilayerData sim ID 182,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=POPG; FF_raw='Lipid17'.",2026-07-01
3057,DMPC,DMPC,single,area_per_lipid,63.89,A^2,0.068,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID510,NMRlipids BilayerData sim ID 510,high,NMRlipids Databank; FF_raw='CHARMM36'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
3058,DMPC,DMPC,single,thickness_DB,38.72,A,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID510,NMRlipids BilayerData sim ID 510,medium,"NMRlipids Databank thickness (nm->A): water/lipid density-crossover (Luzzati/Gibbs dividing-surface style, NOT head-head). FF_raw='CHARMM36'. Def: total-density-based head-head thickness.",2026-07-01
3059,DMPC,DMPC,single,order_param_SCD_plateau,0.2257,dimensionless,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID510,NMRlipids BilayerData sim ID 510,medium,"|SCD| plateau (sn-1, max carbon-avg |SCD|, carbon M_G1C3_M); component=DMPC; FF_raw='CHARMM36'.",2026-07-01
3060,DMPC,DMPC,single,order_param_SCD_plateau,0.2156,dimensionless,,60.0,fluid,fully_hydrated,computational,MD_simulation,CHARMM36,10.5281/zenodo.6943413,NMRlipidsDatabank_ID510,NMRlipids BilayerData sim ID 510,medium,"|SCD| plateau (sn-2, max carbon-avg |SCD|, carbon M_G2C6_M); component=DMPC; FF_raw='CHARMM36'.",2026-07-01
3061,POPC,POPC,single,area_per_lipid,69.98,A^2,0.028,76.85,fluid,fully_hydrated,computational,MD_simulation,Slipids,10.5281/zenodo.259335,NMRlipidsDatabank_ID274,NMRlipids BilayerData sim ID 274,high,NMRlipids Databank; FF_raw='Slipids for lipids and Smith & Dang for ions'; time-averaged APL (total area/lipids). software=gromacs.,2026-07-01
